id;name;country_id
957;Туринск;49
1556;Облучье;49
823;Ликино-Дулево;49
2252;Озерный, Бологовский район;49
1375;ВНИИССОК;49
773;Снежногорск;49
770;Тярлево;49
979;Ямное, Рамонский район;49
2092;Украинский, Динской район;49
468;Азов;49
804;Губкин;49
904;Шексна;49
2229;Восточное, Алтайский район;224
2151;Новое Павлино;49
175;Октябрьский, гор. окр. Люберцы;49
874;Солнечнодольск;49
1227;Арсеньев;49
718;Лихославль;49
1846;Заречный, Вагайский район;49
1167;Селижарово;49
428;Митино;49
2160;Николаевка Симферопольский район;49
2306;Лужайка;49
128;Прокопьевск;49
1376;Таганьково;49
681;Ульяновка, Тосненский район;49
1512;Тульский, Майкопский район;49
1897;Кузнечное;49
737;Усть-Катав;49
146;Мценск;49
83;Сходня;49
676;Таштагол;49
1079;Шарья, Шарьинский район;49
831;Сенной;49
1755;Михайлов;49
1228;Знаменск, Астраханская область;49
1378;Ропша;49
669;Чапаевск;49
424;Краснодар;49
2311;Вороновка, Лаишевский район;49
695;посёлок Балезино, Балезинский район;49
2076;Марфино, Володарский район;49
846;Устюжна;49
851;Парабель;49
2314;село Усады, Высокогорский р-н;49
1198;Джубга;49
2134;Пущино;49
1096;Десногорск;49
802;Александров, Владимирская область;49
2309;Ударник, городской округ Орск;49
1787;Красный Яр, Астраханская область;49
1767;Ишеевка;49
1867;Мудрень, Оричевский район;49
1261;Томари;49
535;Абакан;49
2212;Новоцарицынский;49
2;Туапсе;49
1902;Красная Башкирия;49
1510;НИИ Радио;49
368;Мариинск, Кемеровская область;49
1009;Скопин;49
1011;Петровск;49
1075;Сегежа;49
840;Сухиничи;49
1447;Многовершинный;49
267;Вятские Поляны;49
1190;Тутаев;49
911;Судогда;49
425;Махачкала;49
473;Песочный, Курортный район;49
1645;Ладожская;49
1913;Манаскент;49
308;Геленджик;49
1581;Кротовка, Кинель-Черкасский район;49
1682;Витебск;99
685;Новоорск;49
106;Гольёво;49
2069;Друскининкай;146
1729;Боровиха;49
2296;Славянка (Шушары);49
390;Балаково;49
1313;Манчаж;49
2035;Краснокаменка, гор. округ Ялта;49
1021;Лунинец;99
228;Славгород, Алтайский край;49
1957;Русский Юрмаш;49
886;Курганинск;49
954;Северская;49
1024;Лесной, г/о Лесной;49
732;Крыловская;49
2163;Перелешино, Панинский район;49
506;Ростов-на-Дону;49
273;Стрежевой;49
376;Чашниково, Солнечногорский район;49
1606;Столбище, Лаишевский район;49
509;Южно-Сахалинск;49
214;Шадринск;49
1810;Хиславичи;49
1869;Лас-Вегас, округ Кларк;214
969;Мирный, Архангельская область;49
990;Ветлужский, г/о Шарья;49
1623;Пинск;99
1743;Бжедуховская;49
2012;Есаулово;49
100;Калач-на-Дону;49
2049;Любаново, Наро-Фоминский район;49
1446;Частая Дубрава;49
1173;Верхний Уфалей;49
43;Панкрушиха;49
764;Ильский, Северский район;49
1513;Инкерман;49
493;Нижневартовск;49
1103;Зубцов;49
186;Плесецк;49
1872;Шонсола, Звениговский район;49
1320;Жлобин;99
151;Бодайбо;49
2000;Соловьевск, Тындинский м/о;49
1857;Осенка, Коломенский район;49
1298;Юрлово, г.о Химки;49
1885;Чегем-Второй;49
882;Данков;49
1010;Ершов;49
2137;Москва (Международная сортировка);49
1044;Новомихайловский, Туапсинский район;49
2179;Терскол;49
543;Выкса;49
235;Железногорск-Илимский;49
1399;Константиновск;49
1926;Химки;49
1496;Варениковская;49
480;Химки Новые;49
813;Торжок, Торжокский район;49
1455;Цибанобалка;49
2250;Алексеевск;49
329;Электросталь;49
2343;Кобе;21
2287;Тагара;49
295;Дзержинск, городской округ Дзержинск;49
1672;Луценково, Алексеевский район;49
492;Клин;49
1922;Карамышево,  Щёкинский район;49
2046;Носово, городской округ Химки;49
383;Печора;49
2197;Амелино, Фроловский район;49
1221;Солонешное;49
94;Минеральные Воды;49
2301;Григорово, Новгородский район;49
1827;Гаспра;49
1774;Каскелен, Карасайский район;224
643;мкр Ожерелье;49
1514;Тамбовский, Гиагинский район;49
276;Березовка, Берёзовский м/о;49
381;Мончегорск;49
1564;Усть-Большерецк;49
144;Черкесск;49
1487;Аксай;224
1956;Малгобек;49
961;Михнево, г/о Ступино;49
2156;Яльгелево;49
62;Отрадный, Самарская область;49
1380;Саларьево;49
968;Козельск;49
240;Ломоносов;49
1821;Севастополь;49
1258;Хасанья;49
1020;Жодино, Минская обл.;99
403;Изобильный;49
1031;Новоалександровск;49
1092;Багаевская;49
265;Тербуны;49
2333;Негомож, городской округ Коломна;49
2288;Ленинское, Новосибирский район;49
1172;Раменское;49
1858;Гунда, Еравнинский район;49
1891;Новониколаевский, Новониколаевский район;49
2293;Комсомольский, Тимашёвский район;49
118;Октябрьский, Октябрьский район;49
1949;УРМЗ, Ухта;49
1148;Котельнич;49
1395;Старая Русса;49
1991;Суккулово, Дюртюлинский район;49
1343;Высокогорный;49
334;Валуйки, Валуйский район;49
393;Стрельна;49
1593;Старь;49
1676;Хохряки;49
1441;Гумрак, городской округ Волгоград;49
1467;Ипсуич;245
2245;Каменномостский, Майкопский район;49
966;Балабаново, Боровский район;49
1587;Красный Яр, Жирновский район;49
1655;Калга;49
1990;Воронежская, Усть-Лабинский район;49
1490;Зеленый, Богородский городской округ;49
1684;Нижнегорский, Республика Крым;49
1150;Нерехта, Костромская область;49
1338;Солнечный, Рамонский район;49
1848;Домново;49
1683;Лисаковск;224
360;Нефтеюганск;49
409;Магнитогорск, Магнитогорский г/о;49
1462;Зеленогорский, Крапивинский район;49
1978;Красный Поселок, Истринский район;49
2255;Чигири;49
589;Озёры, г/о Коломна;49
2210;Шапки, Тосненский район;49
1860;Дретунь;99
1832;Свободы;49
1603;Веселовка, Темрюкский район;49
2028;Веселое, Моздокский район;49
2336;Винницы, Подпорожский район;49
2261;Кукуштан;49
1778;Петропавловск;224
140;Кузнецк;49
868;Яр-Сале;49
887;Отрадная, Отрадненский район;49
544;Чистополь, Татарстан;49
1937;Бережок, Вохомский район;49
105;Ивантеевка;49
258;Кемерово;49
271;Ростов;49
2284;Аксай, Хасавюртовский район;49
1229;Началово;49
655;Баево, Алтайский край;49
325;Пикалево;49
2086;Адагум;49
1437;Райчихинск;49
307;Елабуга;49
888;Павловская, Павловский район;49
1521;Уразово, Валуйский район;49
1694;Терезе;49
497;Реутов;49
1019;Ереван;188
1595;Вторые Тербуны;49
455;Шебекино;49
2310;Арда, Килемарский район;49
2241;Богородское, Сергиево-Посадский район;49
616;Дудинка;49
2141;Борискино, Альметьевский район;49
1970;Одинцовский;49
1231;Петров Вал;49
1369;Чесноково, городской округ Истра;49
782;Касимов;49
124;Павлоградка;49
663;Куркино, Куркинский район;49
2347;Бенсалем;214
1143;мкр Юрьевец, Владимир;49
2091;Бриньковская;49
2329;Рождествено, городской округ Истра;49
1440;Дружелюбный;49
485;Ахтубинск;49
1900;Овсище;49
2082;Великовисочное;49
2177;Согратль, Гунибский район;49
1981;Пальяново;49
311;Дзержинский, Московская область;49
1504;Турочак;49
489;Тихорецк;49
1259;Ставрово, Собинский район;49
1569;Пойковский;49
836;Почеп;49
1403;Зоринский;49
310;Нальчик;49
1339;Новоаганск, Нижневартовский район;49
1157;Лямбирь;49
417;Белгород;49
1289;Щебетовка;49
2022;Белиджи;49
357;Заречный, Свердловская обл.;49
820;Оконешниково;49
297;Елизово;49
1808;Румянцево, поселение Московский;49
1196;Красный Сулин;49
389;Ейск;49
415;Хабаровск;49
917;Чегем;49
2269;Нехаевская;49
1234;Маккавеево;49
352;Полевской;49
530;Болотное;49
978;Лучегорск;49
2083;Несь;49
818;Конаково, Конаковский район;49
653;Маркс;49
1982;Никольское Алеутский м/о;49
916;Нарткала;49
2349;Камлак;49
626;Волхов, Волховский район;49
1864;Киляковка, Среднеахтубинский район;49
1297;Трудовая, гор. округ Мытищи;49
573;Тамбов;49
1489;Урвань;49
1098;Кольцово;49
1715;Хутор Ленина, мо Краснодар;49
345;Ясногорск, Тульская область;49
939;Знаменское, Надтеречный район;49
587;Шатура;49
385;Октябрьск;49
892;Нижние Серги;49
1873;Новоселки, гор. округ Подольск;49
1253;Михайловск, Нижнесергинский район;49
454;Нарьян-Мар;49
2186;Пересветово, Дмитровский городской округ;49
1716;Лоза, Сергиево-Посадский район;49
1452;Романовка, Шкотовский район;49
56;Покров;49
1589;Горки-2, Одинцовский район;49
2126;Шабурново, Сергиево-Посадский городской округ;49
1804;Дубровки, городской округ Химки;49
1936;Плодовый;49
1508;Раздольное, Раздольненский район;49
1081;Казанская, Кавказский район;49
1152;Сиверский;49
1870;Новинки, городской округ Нижний Новгород;49
1946;Рязановское, Москва;49
814;Павловск, Пушкинский район;49
955;Старомышастовская;49
1671;Засечное, Пензенский район;49
1770;Волковыск, Волковысский район;99
1184;Ирбит;49
570;Новосибирск;49
637;Мужи;49
1326;Талдыкорган;224
1030;Левокумское;49
1119;Рузаевка, Республика Мордовия;49
102;Иркутск;49
945;Рамонь, Воронежская область;49
1014;Ачхой-Мартан;49
1651;Власиха, городской округ Власиха;49
1733;Лесколово;49
1405;Каа-Хем;49
1419;Батуми;17
46;Уяр;49
2148;мкр Лиховской;49
1736;Графский;49
1983;Орел, Лаишевский район;49
1223;Бутурлиновка;49
1377;Косулино, Белоярский г/о;49
2094;Дмитровское, гор. округ Красногорск;49
2145;Мирской, Кавказский район;49
1043;Новокубанск;49
321;Белореченск;49
1097;Новопавловск;49
1780;Помпано Бич;214
1235;Баксан;49
2098;Горшково, Дмитровский район;49
546;Миллерово, Миллеровский район;49
1135;Сасово, Рязанская область;49
1695;Бикин;49
