id,address_id,warehouse_id,max_loading_weight,max_loading_volume
836,1938,1938,19380,193800
247,1939,1939,789173,7891730
523,1940,1940,715860,7158600
524,1941,1941,822984,8229840
248,1942,1942,3740292,37402920
837,1943,1943,643133,6431330
249,1944,1944,793152,7931520
838,1945,1945,488195,4881950
1667,1946,1946,1440040,14400400
2285,1947,1947,1004652,10046520
1668,1948,1948,1909040,19090400
839,1949,1949,428780,4287800
840,1950,1950,4223700,42237000
1408,1951,1951,329719,3297190
250,1952,1952,648064,6480640
2286,1953,1953,330057,3300570
251,1954,1954,849990,8499900
1669,1955,1955,1114350,11143500
1989,1956,1956,528120,5281200
1409,1957,1957,1794569,17945690
1410,1958,1958,1127808,11278080
525,1959,1959,160638,1606380
1990,1960,1960,501760,5017600
1411,1961,1961,3088575,30885750
2287,1962,1962,672966,6729660
526,1963,1963,804830,8048300
252,1964,1964,33388,333880
1991,1965,1965,1852995,18529950
253,1966,1966,507228,5072280
1110,1967,1967,1014972,10149720
2288,1968,1968,531360,5313600
1412,1969,1969,189024,1890240
1413,1970,1970,175330,1753300
2289,1971,1971,1681263,16812630
1992,1972,1972,218892,2188920
527,1973,1973,836552,8365520
841,1974,1974,248724,2487240
1993,1975,1975,161950,1619500
1414,1976,1976,333944,3339440
1415,1977,1977,391446,3914460
254,1978,1978,838672,8386720
1416,1979,1979,427464,4274640
1670,1980,1980,839520,8395200
1671,1981,1981,1259916,12599160
1994,1982,1982,348832,3488320
1672,1983,1983,1136259,11362590
842,1984,1984,162688,1626880
1111,1985,1985,841640,8416400
255,1986,1986,2456682,24566820
1417,1987,1987,335803,3358030
1995,1988,1988,163016,1630160
2290,1989,1989,1451970,14519700
1673,1990,1990,1864630,18646300
1112,1991,1991,336479,3364790
2291,1992,1992,1613520,16135200
1113,1993,1993,2030867,20308670
2292,1994,1994,1880342,18803420
528,1995,1995,203490,2034900
1418,1996,1996,1742508,17425080
1674,1997,1997,2859704,28597040
2293,1998,1998,517482,5174820
1996,1999,1999,1361319,13613190
256,2000,2000,3556000,35560000
1114,2001,2001,1214607,12146070
257,2002,2002,24024,240240
1997,2003,2003,664996,6649960
843,2004,2004,202404,2024040
1675,2005,2005,2466150,24661500
1998,2006,2006,24072,240720
2294,2007,2007,164574,1645740
1115,2008,2008,3921624,39216240
2295,2009,2009,164738,1647380
258,2010,2010,227130,2271300
844,2011,2011,3651976,36519760
845,2012,2012,804800,8048000
846,2013,2013,519354,5193540
1116,2014,2014,310156,3101560
2296,2015,2015,828165,8281650
1676,2016,2016,784224,7842240
1999,2017,2017,2123901,21239010
259,2018,2018,1180530,11805300
847,2019,2019,858075,8580750
848,2020,2020,165640,1656400
1419,2021,2021,828610,8286100
260,2022,2022,341718,3417180
1117,2023,2023,206346,2063460
529,2024,2024,10120,101200
1677,2025,2025,664200,6642000
1678,2026,2026,34442,344420
2297,2027,2027,829043,8290430
2298,2028,2028,870012,8700120
1118,2029,2029,781165,7811650
1119,2030,2030,166460,1664600
2000,2031,2031,292464,2924640
849,2032,2032,829056,8290560
850,2033,2033,843695,8436950
851,2034,2034,65088,650880
261,2035,2035,828245,8282450
1120,2036,2036,344084,3440840
2001,2037,2037,1006278,10062780
852,2038,2038,676616,6766160
1121,2039,2039,697338,6973380
1122,2040,2040,1185240,11852400
1123,2041,2041,200018,2000180
262,2042,2042,831094,8310940
263,2043,2043,1951065,19510650
2299,2044,2044,833952,8339520
853,2045,2045,441720,4417200
1679,2046,2046,2498166,24981660
264,2047,2047,38893,388930
1124,2048,2048,344064,3440640
265,2049,2049,346281,3462810
1420,2050,2050,18450,184500
1421,2051,2051,678881,6788810
2300,2052,2052,699732,6997320
1680,2053,2053,367487,3674870
266,2054,2054,2019082,20190820
267,2055,2055,3742155,37421550
530,2056,2056,1550224,15502240
2002,2057,2057,2460172,24601720
268,2058,2058,407484,4074840
2003,2059,2059,1017146,10171460
1681,2060,2060,873440,8734400
1682,2061,2061,387468,3874680
2301,2062,2062,583546,5835460
269,2063,2063,1646274,16462740
2302,2064,2064,1865856,18658560
1683,2065,2065,179655,1796550
1422,2066,2066,349154,3491540
1125,2067,2067,1002495,10024950
2303,2068,2068,876832,8768320
2004,2069,2069,3353849,33538490
1126,2070,2070,142830,1428300
2304,2071,2071,349999,3499990
2305,2072,2072,3168088,31680880
531,2073,2073,1372326,13723260
854,2074,2074,1777418,17774180
2005,2075,2075,1425525,14255250
1127,2076,2076,1957668,19576680
2006,2077,2077,1202583,12025830
270,2078,2078,854058,8540580
1684,2079,2079,361746,3617460
2007,2080,2080,572000,5720000
532,2081,2081,24972,249720
1423,2082,2082,2465088,24650880
1424,2083,2083,377023,3770230
2306,2084,2084,1373356,13733560
533,2085,2085,506655,5066550
1685,2086,2086,1161902,11619020
2008,2087,2087,2491878,24918780
271,2088,2088,2472192,24721920
272,2089,2089,564030,5640300
855,2090,2090,171380,1713800
534,2091,2091,723486,7234860
856,2092,2092,451872,4518720
857,2093,2093,205114,2051140
273,2094,2094,175896,1758960
1425,2095,2095,3289150,32891500
535,2096,2096,1060576,10605760
1686,2097,2097,171954,1719540
274,2098,2098,392326,3923260
536,2099,2099,37782,377820
1687,2100,2100,806400,8064000
1426,2101,2101,172282,1722820
1427,2102,2102,1982186,19821860
1688,2103,2103,172446,1724460
537,2104,2104,841600,8416000
538,2105,2105,387320,3873200
2307,2106,2106,1219374,12193740
1428,2107,2107,1040858,10408580
1689,2108,2108,356252,3562520
858,2109,2109,356421,3564210
275,2110,2110,757490,7574900
859,2111,2111,567859,5678590
2308,2112,2112,1201728,12017280
2309,2113,2113,2736335,27363350
1128,2114,2114,190260,1902600
539,2115,2115,725445,7254450
540,2116,2116,700396,7003960
1129,2117,2117,35989,359890
1130,2118,2118,3426924,34269240
2009,2119,2119,4776226,47762260
1429,2120,2120,203520,2035200
860,2121,2121,1512273,15122730
1131,2122,2122,214322,2143220
541,2123,2123,1048762,10487620
1690,2124,2124,788004,7880040
1430,2125,2125,728875,7288750
861,2126,2126,36142,361420
2310,2127,2127,2514114,25141140
2311,2128,2128,1161888,11618880
1691,2129,2129,174578,1745780
2312,2130,2130,705030,7050300
862,2131,2131,941902,9419020
1431,2132,2132,3481556,34815560
2010,2133,2133,2472147,24721470
1132,2134,2134,36278,362780
276,2135,2135,1080310,10803100
1133,2136,2136,1223928,12239280
542,2137,2137,916773,9167730
277,2138,2138,2522840,25228400
2313,2139,2139,855600,8556000
863,2140,2140,873120,8731200
278,2141,2141,209818,2098180
1432,2142,2142,880362,8803620
1692,2143,2143,1007210,10072100
2011,2144,2144,3003744,30037440
543,2145,2145,2874300,28743000
544,2146,2146,175972,1759720
2012,2147,2147,380019,3800190
1693,2148,2148,3206964,32069640
1694,2149,2149,539399,5393990
1134,2150,2150,3061600,30616000
279,2151,2151,733491,7334910
1695,2152,2152,1226640,12266400
1696,2153,2153,30142,301420
2314,2154,2154,913296,9132960
545,2155,2155,1017160,10171600
2315,2156,2156,2423344,24233440
280,2157,2157,884370,8843700
281,2158,2158,914992,9149920
546,2159,2159,541909,5419090
282,2160,2160,3475440,34754400
2013,2161,2161,736901,7369010
2316,2162,2162,177284,1772840
1433,2163,2163,1232910,12329100
864,2164,2164,36788,367880
1697,2165,2165,881155,8811550
283,2166,2166,2863452,28634520
865,2167,2167,730279,7302790
866,2168,2168,366392,3663920
1135,2169,2169,388251,3882510
2014,2170,2170,416640,4166400
2317,2171,2171,366899,3668990
2318,2172,2172,1083828,10838280
1136,2173,2173,178186,1781860
547,2174,2174,669592,6695920
1698,2175,2175,1355025,13550250
548,2176,2176,254592,2545920
284,2177,2177,394037,3940370
2015,2178,2178,213444,2134440
1699,2179,2179,2266160,22661600
1434,2180,2180,178760,1787600
1137,2181,2181,178842,1788420
2319,2182,2182,429854,4298540
2016,2183,2183,179006,1790060
2320,2184,2184,179088,1790880
549,2185,2185,214130,2141300
4351,2186,2186,255762,2557620
867,2187,2187,39366,393660
1435,2188,2188,1181520,11815200
285,2189,2189,1238974,12389740
4352,2190,2190,4686600,46866000
1700,2191,2191,280448,2804480
4353,2192,2192,2509840,25098400
286,2193,2193,938604,9386040
1138,2194,2194,724020,7240200
868,2195,2195,1121645,11216450
287,2196,2196,2433168,24331680
288,2197,2197,898573,8985730
4354,2198,2198,180236,1802360
4355,2199,2199,428805,4288050
2017,2200,2200,180400,1804000
4356,2201,2201,1261173,12611730
550,2202,2202,933648,9336480
4357,2203,2203,4051317,40513170
2018,2204,2204,755972,7559720
2019,2205,2205,1530270,15302700
1139,2206,2206,3911238,39112380
4358,2207,2207,198630,1986300
4359,2208,2208,428352,4283520
869,2209,2209,656073,6560730
1701,2210,2210,981240,9812400
2020,2211,2211,373659,3736590
1702,2212,2212,181384,1813840
870,2213,2213,199170,1991700
2901,2214,2214,1877472,18774720
2902,2215,2215,323390,3233900
289,2216,2216,212736,2127360
551,2217,2217,1341285,13412850
552,2218,2218,1259824,12598240
1140,2219,2219,1096186,10961860
4360,2220,2220,1289820,12898200
1141,2221,2221,737372,7373720
1703,2222,2222,1346532,13465320
2903,2223,2223,380133,3801330
1142,2224,2224,315808,3158080
4361,2225,2225,912250,9122500
1143,2226,2226,923790,9237900
4362,2227,2227,1100138,11001380
4363,2228,2228,182696,1826960
290,2229,2229,2266893,22668930
1436,2230,2230,403630,4036300
1437,2231,2231,1733487,17334870
2904,2232,2232,2104776,21047760
2321,2233,2233,218834,2188340
1704,2234,2234,399886,3998860
553,2235,2235,3689985,36899850
1705,2236,2236,4091880,40918800
554,2237,2237,183434,1834340
1706,2238,2238,1123476,11234760
1438,2239,2239,3618224,36182240
555,2240,2240,228480,2284800
556,2241,2241,3720060,37200600
1707,2242,2242,425980,4259800
4364,2243,2243,899443,8994430
2905,2244,2244,444312,4443120
557,2245,2245,1196585,11965850
558,2246,2246,4031570,40315700
1708,2247,2247,2651460,26514600
2906,2248,2248,406888,4068880
2322,2249,2249,926588,9265880
1709,2250,2250,1080000,10800000
2323,2251,2251,402929,4029290
4365,2252,2252,380588,3805880
559,2253,2253,227553,2275530
2324,2254,2254,216384,2163840
2325,2255,2255,498355,4983550
2021,2256,2256,367728,3677280
2022,2257,2257,487512,4875120
1439,2258,2258,889652,8896520
1144,2259,2259,3422385,34223850
1710,2260,2260,1586520,15865200
4366,2261,2261,3549770,35497700
2907,2262,2262,391326,3913260
2023,2263,2263,751316,7513160
1711,2264,2264,4122744,41227440
2326,2265,2265,1118910,11189100
560,2266,2266,185812,1858120
1145,2267,2267,1314860,13148600
2024,2268,2268,251748,2517480
1146,2269,2269,1120886,11208860
2025,2270,2270,31780,317800
1712,2271,2271,1146855,11468550
561,2272,2272,613440,6134400
1147,2273,2273,1295610,12956100
2026,2274,2274,2512770,25127700
2327,2275,2275,384475,3844750
2027,2276,2276,150216,1502160
2908,2277,2277,944955,9449550
1713,2278,2278,186796,1867960
1148,2279,2279,412499,4124990
562,2280,2280,1297320,12973200
1149,2281,2281,412861,4128610
2028,2282,2282,232764,2327640
2029,2283,2283,940596,9405960
2909,2284,2284,931872,9318720
2030,2285,2285,1160780,11607800
1440,2286,2286,930402,9304020
2328,2287,2287,3762115,37621150
1150,2288,2288,1304160,13041600
4367,2289,2289,5363127,53631270
2910,2290,2290,4170090,41700900
1714,2291,2291,187862,1878620
4368,2292,2292,1411872,14118720
2911,2293,2293,293504,2935040
4061,2294,2294,188108,1881080
4369,2295,2295,4785075,47850750
563,2296,2296,3602424,36024240
1441,2297,2297,934879,9348790
2329,2298,2298,2337066,23370660
1442,2299,2299,388531,3885310
1715,2300,2300,892400,8924000
1716,2301,2301,388869,3888690
1151,2302,2302,188764,1887640
564,2303,2303,1317316,13173160
4062,2304,2304,1541376,15413760
4370,2305,2305,924305,9243050
1443,2306,2306,2080012,20800120
2912,2307,2307,945870,9458700
1152,2308,2308,787028,7870280
565,2309,2309,1140646,11406460
1717,2310,2310,979440,9794400
1718,2311,2311,228789,2287890
1444,2312,2312,2023000,20230000
2913,2313,2313,270621,2706210
2914,2314,2314,622466,6224660
2915,2315,2315,3662330,36623300
4063,2316,2316,905556,9055560
4371,2317,2317,44023,440230
4372,2318,2318,783484,7834840
4373,2319,2319,1639533,16395330
2916,2320,2320,190240,1902400
2917,2321,2321,227458,2274580
2330,2322,2322,39474,394740
566,2323,2323,190486,1904860
1153,2324,2324,190568,1905680
4374,2325,2325,953250,9532500
2918,2326,2326,555914,5559140
2331,2327,2327,1326390,13263900
1154,2328,2328,4553568,45535680
1719,2329,2329,4203845,42038450
2332,2330,2330,393770,3937700
4064,2331,2331,191142,1911420
1720,2332,2332,881496,8814960
2333,2333,2333,1070847,10708470
4065,2334,2334,1181004,11810040
567,2335,2335,4252035,42520350
4375,2336,2336,1249760,12497600
4376,2337,2337,1000236,10002360
2919,2338,2338,4900448,49004480
4377,2339,2339,2888665,28886650
1155,2340,2340,210600,2106000
1445,2341,2341,976197,9761970
1156,2342,2342,192044,1920440
2920,2343,2343,32802,328020
1721,2344,2344,757112,7571120
2334,2345,2345,3918495,39184950
2921,2346,2346,2329578,23295780
568,2347,2347,192454,1924540
569,2348,2348,814756,8147560
1446,2349,2349,39933,399330
2335,2350,2350,956450,9564500
4378,2351,2351,3455970,34559700
2922,2352,2352,606816,6068160
1722,2353,2353,1341210,13412100
4379,2354,2354,397826,3978260
4066,2355,2355,2345580,23455800
2336,2356,2356,289788,2897880
2337,2357,2357,193274,1932740
1447,2358,2358,193356,1933560
2338,2359,2359,3368652,33686520
4380,2360,2360,1668520,16685200
1157,2361,2361,33054,330540
1723,2362,2362,819614,8196140
4381,2363,2363,2495328,24953280
2339,2364,2364,276588,2765880
4067,2365,2365,241230,2412300
1724,2366,2366,2231138,22311380
4382,2367,2367,807147,8071470
1725,2368,2368,194176,1941760
4068,2369,2369,1374020,13740200
2340,2370,2370,45030,450300
4069,2371,2371,419667,4196670
2923,2372,2372,1347296,13472960
1726,2373,2373,1373967,13739670
2924,2374,2374,232652,2326520
4070,2375,2375,228000,2280000
1158,2376,2376,277992,2779920
1159,2377,2377,164013,1640130
1160,2378,2378,1008272,10082720
4383,2379,2379,2243397,22433970
1727,2380,2380,3272500,32725000
570,2381,2381,1009544,10095440
1728,2382,2382,195324,1953240
1729,2383,2383,3839013,38390130
2341,2384,2384,157344,1573440
2342,2385,2385,240885,2408850
2925,2386,2386,1011664,10116640
2926,2387,2387,472626,4726260
571,2388,2388,828636,8286360
1448,2389,2389,979490,9794900
2927,2390,2390,846060,8460600
572,2391,2391,3679749,36797490
4384,2392,2392,28704,287040
573,2393,2393,138794,1387940
1730,2394,2394,196308,1963080
3191,2395,2395,414335,4143350
3192,2396,2396,934440,9344400
1449,2397,2397,795804,7958040
1450,2398,2398,196636,1966360
4071,2399,2399,2957967,29579670
1731,2400,2400,292800,2928000
1732,2401,2401,494606,4946060
2343,2402,2402,3084168,30841680
3481,2403,2403,3431484,34314840
4385,2404,2404,197128,1971280
3482,2405,2405,1421355,14213550
4386,2406,2406,197292,1972920
574,2407,2407,941137,9411370
4072,2408,2408,1391824,13918240
3483,2409,2409,407121,4071210
4073,2410,2410,3752370,37523700
4387,2411,2411,2273573,22735730
4388,2412,2412,2190096,21900960
4389,2413,2413,2251329,22513290
2928,2414,2414,521424,5214240
4074,2415,2415,944265,9442650
2344,2416,2416,1222496,12224960
3193,2417,2417,1527544,15275440
4075,2418,2418,246636,2466360
3194,2419,2419,459610,4596100
1733,2420,2420,992200,9922000
3484,2421,2421,1808487,18084870
575,2422,2422,1334522,13345220
576,2423,2423,5223988,52239880
2345,2424,2424,986568,9865680
4390,2425,2425,1389525,13895250
4076,2426,2426,550702,5507020
577,2427,2427,434433,4344330
3485,2428,2428,888648,8886480
4077,2429,2429,357063,3570630
578,2430,2430,269730,2697300
579,2431,2431,1385670,13856700
2346,2432,2432,1284096,12840960
1734,2433,2433,1647141,16471410
2929,2434,2434,5700428,57004280
3486,2435,2435,2055140,20551400
4391,2436,2436,73080,730800
1735,2437,2437,999170,9991700
3487,2438,2438,270618,2706180
1736,2439,2439,156096,1560960
580,2440,2440,3940600,39406000
1737,2441,2441,1391370,13913700
3195,2442,2442,34188,341880
3488,2443,2443,437297,4372970
2347,2444,2444,246844,2468440
1738,2445,2445,1237170,12371700
2930,2446,2446,574810,5748100
3196,2447,2447,1243076,12430760
3197,2448,2448,235008,2350080
4078,2449,2449,413881,4138810
4392,2450,2450,659050,6590500
3489,2451,2451,414219,4142190
3198,2452,2452,414388,4143880
3490,2453,2453,1167628,11676280
4079,2454,2454,552150,5521500
1739,2455,2455,1399350,13993500
4080,2456,2456,1557104,15571040
3199,2457,2457,329238,3292380
2611,2458,2458,956162,9561620
4393,2459,2459,204097,2040970
4394,2460,2460,811800,8118000
2348,2461,2461,1011471,10114710
4081,2462,2462,201884,2018840
4082,2463,2463,248763,2487630
3200,2464,2464,936320,9363200
1740,2465,2465,2240685,22406850
2349,2466,2466,1361232,13612320
4395,2467,2467,202294,2022940
4396,2468,2468,856396,8563960
4083,2469,2469,2145561,21455610
3491,2470,2470,4226170,42261700
3771,2471,2471,2713158,27131580
2350,2472,2472,615528,6155280
3772,2473,2473,858131,8581310
3492,2474,2474,858478,8584780
2931,2475,2475,1009800,10098000
2351,2476,2476,643760,6437600
3201,2477,2477,844657,8446570
2932,2478,2478,1239000,12390000
3493,2479,2479,436304,4363040
2612,2480,2480,448880,4488800
3494,2481,2481,1505967,15059670
3495,2482,2482,203524,2035240
4084,2483,2483,4039841,40398410
3496,2484,2484,1030860,10308600
4085,2485,2485,472150,4721500
2613,2486,2486,420134,4201340
2933,2487,2487,1385259,13852590
2614,2488,2488,741424,7414240
3773,2489,2489,1931464,19314640
2352,2490,2490,171810,1718100
2615,2491,2491,5774138,57741380
4397,2492,2492,4395888,43958880
3497,2493,2493,850113,8501130
2934,2494,2494,788104,7881040
2353,2495,2495,673650,6736500
4398,2496,2496,2034240,20342400
3498,2497,2497,204754,2047540
2935,2498,2498,944244,9442440
3202,2499,2499,582267,5822670
2936,2500,2500,1235000,12350000
2937,2501,2501,482693,4826930
2616,2502,2502,4436046,44360460
4086,2503,2503,423007,4230070
4087,2504,2504,90144,901440
2354,2505,2505,205410,2054100
2355,2506,2506,1019942,10199420
4399,2507,2507,5460246,54602460
3203,2508,2508,3634092,36340920
2617,2509,2509,255918,2559180
3774,2510,2510,1270060,12700600
2618,2511,2511,1903338,19033380
3499,2512,2512,856592,8565920
4400,2513,2513,856933,8569330
2619,2514,2514,246372,2463720
4401,2515,2515,1569360,15693600
2620,2516,2516,246568,2465680
4088,2517,2517,3692439,36924390
3204,2518,2518,1042452,10424520
3205,2519,2519,448382,4483820
3500,2520,2520,1033200,10332000
3775,2521,2521,448738,4487380
2356,2522,2522,1629212,16292120
2357,2523,2523,451617,4516170
4089,2524,2524,451796,4517960
2938,2525,2525,207050,2070500
2939,2526,2526,30312,303120
2940,2527,2527,207214,2072140
4090,2528,2528,4914432,49144320
2621,2529,2529,166914,1669140
4091,2530,2530,1280180,12801800
2622,2531,2531,2386733,23867330
2941,2532,2532,886200,8862000
3206,2533,2533,486336,4863360
4092,2534,2534,1246728,12467280
2942,2535,2535,1417065,14170650
3207,2536,2536,654288,6542880
2358,2537,2537,2585203,25852030
2623,2538,2538,243648,2436480
3501,2539,2539,30468,304680
2943,2540,2540,1059180,10591800
3776,2541,2541,2396163,23961630
2944,2542,2542,843944,8439440
3502,2543,2543,994313,9943130
4402,2544,2544,2398992,23989920
3503,2545,2545,3479015,34790150
4403,2546,2546,389538,3895380
3504,2547,2547,845604,8456040
4093,2548,2548,341432,3414320
3505,2549,2549,1045090,10450900
4094,2550,2550,117300,1173000
2624,2551,2551,655607,6556070
3506,2552,2552,1082048,10820480
3208,2553,2553,4299252,42992520
3777,2554,2554,209428,2094280
4404,2555,2555,250390,2503900
2625,2556,2556,2622456,26224560
3778,2557,2557,357980,3579800
3507,2558,2558,286496,2864960
3209,2559,2559,944271,9442710
2359,2560,2560,4195840,41958400
2626,2561,2561,204880,2048800
4095,2562,2562,210084,2100840
2627,2563,2563,1086712,10867120
3508,2564,2564,3743440,37434400
2945,2565,2565,1603125,16031250
3509,2566,2566,2022008,20220080
3210,2567,2567,1003697,10036970
2360,2568,2568,2506368,25063680
3779,2569,2569,1294776,12947760
3510,2570,2570,480590,4805900
2361,2571,2571,1601733,16017330
2628,2572,2572,501540,5015400
4405,2573,2573,36022,360220
3780,2574,2574,2442726,24427260
3511,2575,2575,43775,437750
3211,2576,2576,4487392,44873920
2629,2577,2577,252546,2525460
4096,2578,2578,5083816,50838160
4097,2579,2579,294006,2940060
3781,2580,2580,2977320,29773200
3782,2581,2581,991104,9911040
3512,2582,2582,211724,2117240
4098,2583,2583,211806,2118060
4099,2584,2584,1062024,10620240
3513,2585,2585,485980,4859800
3514,2586,2586,881826,8818260
2630,2587,2587,287157,2871570
3783,2588,2588,463252,4632520
3212,2589,2589,1291911,12919110
3784,2590,2590,238280,2382800
2362,2591,2591,44047,440470
4406,2592,2592,3102624,31026240
3515,2593,2593,458961,4589610
2363,2594,2594,4108896,41088960
3516,2595,2595,4997970,49979700
4100,2596,2596,3068472,30684720
4407,2597,2597,464863,4648630
3517,2598,2598,213036,2130360
2364,2599,2599,2450857,24508570
3785,2600,2600,1315600,13156000
2631,2601,2601,1074213,10742130
3213,2602,2602,1103248,11032480
3518,2603,2603,1285882,12858820
4408,2604,2604,1072848,10728480
3786,2605,2605,1333760,13337600
2946,2606,2606,171996,1719960
2632,2607,2607,3138828,31388280
3214,2608,2608,2686240,26862400
3787,2609,2609,2937734,29377340
3788,2610,2610,490680,4906800
4409,2611,2611,315931,3159310
3519,2612,2612,36568,365680
3520,2613,2613,214266,2142660
2947,2614,2614,1144932,11449320
3521,2615,2615,962320,9623200
4101,2616,2616,740328,7403280
2365,2617,2617,3525099,35250990
3215,2618,2618,214676,2146760
2948,2619,2619,3090420,30904200
3789,2620,2620,3463640,34636400
3790,2621,2621,214922,2149220
3791,2622,2622,1017336,10173360
3522,2623,2623,3286619,32866190
3792,2624,2624,215168,2151680
2366,2625,2625,4113375,41133750
4410,2626,2626,5062928,50629280
2633,2627,2627,662004,6620040
3793,2628,2628,1836972,18369720
3216,2629,2629,1524820,15248200
2949,2630,2630,215660,2156600
3794,2631,2631,28941,289410
2367,2632,2632,1073856,10738560
3523,2633,2633,500270,5002700
3795,2634,2634,1543524,15435240
3217,2635,2635,5504515,55045150
3524,2636,2636,371676,3716760
2368,2637,2637,403461,4034610
2634,2638,2638,258524,2585240
3796,2639,2639,3261804,32618040
3797,2640,2640,216480,2164800
4102,2641,2641,174306,1743060
2369,2642,2642,446498,4464980
3525,2643,2643,47574,475740
3798,2644,2644,2942772,29427720
2370,2645,2645,216890,2168900
4411,2646,2646,1079568,10795680
2635,2647,2647,714690,7146900
4412,2648,2648,2663888,26638880
2636,2649,2649,1078143,10781430
2371,2650,2650,217300,2173000
2950,2651,2651,660099,6600990
3799,2652,2652,5160792,51607920
3800,2653,2653,217546,2175460
2951,2654,2654,238860,2388600
4103,2655,2655,679680,6796800
3801,2656,2656,2879104,28791040
2372,2657,2657,1081399,10813990
2952,2658,2658,217956,2179560
3802,2659,2659,1390657,13906570
2373,2660,2660,505400,5054000
4413,2661,2661,1346466,13464660
2953,2662,2662,1091420,10914200
2374,2663,2663,2191649,21916490
3526,2664,2664,1614384,16143840
2375,2665,2665,218530,2185300
4104,2666,2666,1754228,17542280
4105,2667,2667,3645789,36457890
3527,2668,2668,4343504,43435040
4414,2669,2669,1548020,15480200
3803,2670,2670,683520,6835200
2954,2671,2671,1562535,15625350
4106,2672,2672,451568,4515680
2637,2673,2673,50787,507870
2955,2674,2674,1096340,10963400
3528,2675,2675,1091400,10914000
3218,2676,2676,1094484,10944840
3804,2677,2677,219514,2195140
2956,2678,2678,257088,2570880
2376,2679,2679,787626,7876260
4107,2680,2680,45560,455600
3529,2681,2681,1678306,16783060
2957,2682,2682,219924,2199240
3805,2683,2683,4885743,48857430
3530,2684,2684,1323212,13232120
3806,2685,2685,3168300,31683000
2638,2686,2686,59092,590920
2958,2687,2687,1354248,13542480
4108,2688,2688,1577856,15778560
3807,2689,2689,1360634,13606340
3531,2690,2690,1361140,13611400
4109,2691,2691,1558089,15580890
3532,2692,2692,220744,2207440
2639,2693,2693,2313287,23132870
2377,2694,2694,851304,8513040
2378,2695,2695,924385,9243850
3219,2696,2696,835760,8357600
2640,2697,2697,2243904,22439040
4415,2698,2698,482942,4829420
2959,2699,2699,1352199,13521990
3808,2700,2700,726300,7263000
3220,2701,2701,1912308,19123080
4110,2702,2702,456638,4566380
2379,2703,2703,729810,7298100
2641,2704,2704,484016,4840160
4416,2705,2705,221810,2218100
2380,2706,2706,1461240,14612400
3533,2707,2707,2690758,26907580
4111,2708,2708,222056,2220560
3534,2709,2709,1544130,15441300
3809,2710,2710,712730,7127300
4417,2711,2711,3765579,37655790
4418,2712,2712,509856,5098560
4112,2713,2713,1489437,14894370
2960,2714,2714,1373284,13732840
2642,2715,2715,24435,244350
4113,2716,2716,1211336,12113360
2381,2717,2717,116831,1168310
3221,2718,2718,2878362,28783620
2382,2719,2719,266462,2664620
4419,2720,2720,4041920,40419200
3535,2721,2721,944187,9441870
2961,2722,2722,302142,3021420
2383,2723,2723,1454082,14540820
4114,2724,2724,460356,4603560
2643,2725,2725,2120050,21200500
2644,2726,2726,1758270,17582700
4420,2727,2727,3531465,35314650
2962,2728,2728,70928,709280
4115,2729,2729,223778,2237780
3536,2730,2730,1007370,10073700
3537,2731,2731,223942,2239420
3538,2732,2732,2210188,22101880
2963,2733,2733,1407495,14074950
4116,2734,2734,472982,4729820
2384,2735,2735,276235,2762350
2964,2736,2736,462384,4623840
4421,2737,2737,1398607,13986070
3810,2738,2738,49284,492840
3222,2739,2739,24651,246510
4422,2740,2740,30140,301400
4117,2741,2741,715401,7154010
2645,2742,2742,490818,4908180
4118,2743,2743,482768,4827680
2646,2744,2744,1341816,13418160
3811,2745,2745,1169370,11693700
4119,2746,2746,225172,2251720
2965,2747,2747,244483,2444830
4120,2748,2748,2962344,29623440
2966,2749,2749,613027,6130270
4423,2750,2750,1614250,16142500
3539,2751,2751,225582,2255820
3223,2752,2752,974208,9742080
3540,2753,2753,944279,9442790
2967,2754,2754,465426,4654260
2385,2755,2755,1534535,15345350
4424,2756,2756,5018676,50186760
3224,2757,2757,1571490,15714900
4121,2758,2758,46886,468860
4122,2759,2759,306249,3062490
3812,2760,2760,2166600,21666000
3225,2761,2761,1132010,11320100
3541,2762,2762,226484,2264840
3542,2763,2763,104994,1049940
3543,2764,2764,1136004,11360040
2647,2765,2765,1711535,17115350
2968,2766,2766,2813022,28130220
4425,2767,2767,4853318,48533180
4123,2768,2768,4345760,43457600
2386,2769,2769,1381731,13817310
2387,2770,2770,1346220,13462200
4426,2771,2771,282642,2826420
3226,2772,2772,227304,2273040
2969,2773,2773,6136649,61366490
3227,2774,2774,468806,4688060
4124,2775,2775,1379175,13791750
2970,2776,2776,24984,249840
3813,2777,2777,2407659,24076590
4427,2778,2778,469482,4694820
4428,2779,2779,953197,9531970
3814,2780,2780,1984920,19849200
4125,2781,2781,469989,4699890
2648,2782,2782,4807296,48072960
2388,2783,2783,281083,2810830
3544,2784,2784,228288,2282880
2389,2785,2785,1080580,10805800
2649,2786,2786,3098032,30980320
3815,2787,2787,5075127,50751270
2971,2788,2788,1182112,11821120
2972,2789,2789,1740336,17403360
4429,2790,2790,2882070,28820700
2973,2791,2791,4513047,45130470
2390,2792,2792,499768,4997680
2974,2793,2793,3256638,32566380
4126,2794,2794,4526280,45262800
4127,2795,2795,273910,2739100
2650,2796,2796,103452,1034520
2651,2797,2797,1669809,16698090
2652,2798,2798,268608,2686080
